Epoch,V,BX_GSE,BY_GSM,BZ_GSM,N
2013-03-30 02:00:00,567.0,-4.0,-3.4,-0.9,4.6
2013-03-30 03:00:00,536.0,3.3,1.9,-6.2,3.2
2013-03-30 04:00:00,544.0,2.2,1.9,-2.3,4.0
2013-03-30 05:00:00,555.0,-1.5,-4.7,-1.0,4.5
2013-03-30 06:00:00,551.0,0.4,-2.8,2.7,4.4
2013-03-30 07:00:00,552.0,2.7,-0.6,2.3,3.8
2013-03-30 08:00:00,560.0,0.3,-3.3,-0.5,3.2
2013-03-30 09:00:00,559.0,0.3,-1.6,0.7,2.9
2013-03-30 10:00:00,566.0,-2.8,-2.0,1.0,2.5
2013-03-30 11:00:00,558.0,-2.6,-2.0,1.4,2.3
2013-03-30 12:00:00,553.0,-3.3,-1.8,1.3,2.0
2013-03-30 13:00:00,558.0,-2.9,-2.2,0.0,1.7
2013-03-30 14:00:00,542.0,1.0,-1.2,0.2,2.1
2013-03-30 15:00:00,553.0,-1.1,-3.2,0.8,1.9
2013-03-30 16:00:00,555.0,0.1,-2.5,0.6,1.9
2013-03-30 17:00:00,547.0,1.3,-0.4,-1.1,1.8
2013-03-30 18:00:00,531.0,1.0,-1.4,-0.8,1.7
2013-03-30 19:00:00,514.0,1.8,-1.6,-0.6,1.7
2013-03-30 20:00:00,523.0,1.5,-0.5,-1.6,1.7
2013-03-30 21:00:00,528.0,1.2,-1.4,-1.3,1.7
2013-03-30 22:00:00,553.0,-1.3,-2.4,0.1,1.9
2013-03-30 23:00:00,524.0,1.5,-0.7,-0.4,2.3
2013-03-31 00:00:00,528.0,0.4,-0.5,-2.9,2.2
2013-03-31 01:00:00,526.0,0.9,-1.9,-0.5,3.0
2013-03-31 02:00:00,517.0,2.4,-0.1,0.8,3.1
2013-03-31 03:00:00,509.0,2.8,1.1,1.8,3.3
2013-03-31 04:00:00,503.0,3.1,-0.1,0.9,3.3
2013-03-31 05:00:00,499.0,2.5,-1.7,1.3,3.2
2013-03-31 06:00:00,494.0,2.5,-2.7,0.2,3.5
2013-03-31 07:00:00,495.0,2.4,-2.1,0.1,3.0
2013-03-31 08:00:00,492.0,2.1,-2.0,1.0,3.0
2013-03-31 09:00:00,486.0,3.0,-0.9,2.1,2.4
2013-03-31 10:00:00,483.0,3.2,-0.6,1.5,2.6
2013-03-31 11:00:00,478.0,3.4,0.3,1.3,2.7
2013-03-31 12:00:00,475.0,3.4,0.2,1.3,2.6
2013-03-31 13:00:00,473.0,3.2,0.0,0.3,2.5
2013-03-31 14:00:00,471.0,3.1,-0.4,-0.3,2.4
2013-03-31 15:00:00,467.0,1.0,-0.3,-2.2,2.7
2013-03-31 16:00:00,470.0,0.6,-1.6,-0.8,2.6
2013-03-31 17:00:00,479.0,-2.2,0.0,-0.8,2.4
2013-03-31 18:00:00,475.0,-1.8,-1.7,-1.1,2.4
2013-03-31 19:00:00,471.0,-1.6,-1.5,-1.6,2.5
2013-03-31 20:00:00,472.0,-2.3,-1.6,-1.9,2.3
2013-03-31 21:00:00,473.0,-2.3,-2.2,-1.2,2.2
2013-03-31 22:00:00,476.0,-2.1,-2.6,-0.5,2.2
2013-03-31 23:00:00,474.0,-2.1,-2.7,-0.4,1.9
2013-04-01 00:00:00,463.0,-1.5,-2.7,-1.0,2.1
2013-04-01 01:00:00,457.0,-1.6,-1.3,-0.6,2.5
2013-04-01 02:00:00,454.0,-2.7,-0.8,-1.1,2.3
2013-04-01 03:00:00,454.0,-1.7,-2.2,-0.7,2.4
2013-04-01 04:00:00,444.0,-0.7,-3.0,-1.0,2.6
2013-04-01 05:00:00,443.0,-1.1,-3.3,-0.6,2.4
2013-04-01 06:00:00,445.0,-1.4,-2.7,-0.6,2.6
2013-04-01 07:00:00,431.0,0.4,0.4,-3.2,2.8
2013-04-01 08:00:00,426.0,1.2,0.6,-2.9,3.2
2013-04-01 09:00:00,427.0,-0.1,-2.3,-1.7,3.6
2013-04-01 10:00:00,430.0,-1.4,-3.2,0.6,3.2
2013-04-01 11:00:00,428.0,-0.6,-2.2,-0.7,2.8
2013-04-01 12:00:00,429.0,1.2,0.6,0.9,2.8
2013-04-01 13:00:00,437.0,-1.0,-3.2,-0.3,2.5
2013-04-01 14:00:00,436.0,-1.3,-3.1,-1.3,2.3
2013-04-01 15:00:00,428.0,-0.5,-3.0,-0.9,2.5
2013-04-01 16:00:00,412.0,1.6,-2.3,-0.3,2.6
2013-04-01 17:00:00,403.0,0.5,-2.4,-0.9,2.7
2013-04-01 18:00:00,417.0,-1.7,-2.1,-0.7,2.8
2013-04-01 19:00:00,417.0,-1.8,-2.0,0.0,3.0
2013-04-01 20:00:00,416.0,-2.1,-2.1,-0.7,2.9
2013-04-01 21:00:00,414.0,-1.6,-1.8,-2.0,2.9
2013-04-01 22:00:00,406.0,-0.5,-2.1,1.1,3.0
2013-04-01 23:00:00,393.0,0.5,-2.6,-0.1,3.1
2013-04-02 00:00:00,384.0,0.9,-1.2,-1.9,3.2
2013-04-02 01:00:00,372.0,1.9,-0.6,-1.5,3.2
2013-04-02 02:00:00,374.0,1.0,-0.9,-2.2,3.2
2013-04-02 03:00:00,370.0,1.1,-1.7,-1.0,3.3
2013-04-02 04:00:00,360.0,1.8,-1.9,-0.5,3.1
2013-04-02 05:00:00,359.0,2.0,-1.9,0.2,3.1
2013-04-02 06:00:00,354.0,2.3,-1.0,0.6,2.7
2013-04-02 07:00:00,349.0,2.4,0.5,0.8,2.5
2013-04-02 08:00:00,350.0,2.4,0.4,0.9,2.6
2013-04-02 09:00:00,353.0,2.6,0.2,0.4,2.6
2013-04-02 10:00:00,349.0,2.2,0.3,0.5,2.6
2013-04-02 11:00:00,346.0,2.5,0.4,0.2,2.4
2013-04-02 12:00:00,341.0,2.7,0.7,0.5,2.2
2013-04-02 13:00:00,342.0,2.7,0.7,0.6,2.3
2013-04-02 14:00:00,334.0,2.9,-0.3,-0.7,1.8
2013-04-02 15:00:00,334.0,2.8,-0.8,-0.6,2.0
2013-04-02 16:00:00,348.0,1.2,-2.5,-0.6,2.8
2013-04-02 17:00:00,355.0,-0.4,-2.9,-0.8,2.8
2013-04-02 18:00:00,348.0,0.5,-2.8,-1.2,2.8
2013-04-02 19:00:00,333.0,2.2,-1.3,-0.1,2.4
2013-04-02 20:00:00,336.0,2.0,-0.6,-1.9,2.6
2013-04-02 21:00:00,349.0,0.4,-2.4,-2.1,2.8
2013-04-02 22:00:00,352.0,-0.4,-3.3,-1.2,2.9
2013-04-02 23:00:00,342.0,0.7,-2.3,-0.6,3.1
2013-04-03 00:00:00,332.0,2.1,-1.1,-0.5,3.1
2013-04-03 01:00:00,325.0,2.5,-1.2,-0.9,2.9
2013-04-03 02:00:00,345.0,-0.1,-1.9,-2.2,3.3
2013-04-03 03:00:00,320.0,2.9,-1.8,-1.1,3.0
2013-04-03 04:00:00,316.0,3.3,-1.9,-0.1,3.1
2013-04-03 05:00:00,314.0,3.0,-1.8,0.4,2.9
2013-04-03 06:00:00,313.0,2.9,-1.7,-1.0,2.4
2013-04-03 07:00:00,325.0,1.5,-2.6,-0.6,2.7
2013-04-03 08:00:00,329.0,0.5,-2.6,-1.6,3.1
2013-04-03 09:00:00,320.0,1.5,-2.7,-0.2,2.9
2013-04-03 10:00:00,319.0,1.5,-2.8,-0.3,2.9
2013-04-03 11:00:00,318.0,1.6,-2.4,-1.0,2.9
2013-04-03 12:00:00,312.0,2.0,-1.4,-1.7,2.8
2013-04-03 13:00:00,316.0,1.4,-2.6,0.4,3.2
2013-04-03 14:00:00,316.0,1.4,-2.8,-1.2,3.2
2013-04-03 15:00:00,311.0,2.1,-2.7,0.8,3.2
2013-04-03 16:00:00,305.0,2.6,-2.2,0.5,3.1
2013-04-03 17:00:00,301.0,3.5,-1.5,-1.2,2.8
2013-04-03 18:00:00,296.0,4.1,-1.2,-1.3,3.2
2013-04-03 19:00:00,295.0,4.2,-1.7,-1.3,3.3
2013-04-03 20:00:00,293.0,4.2,-2.0,-1.4,3.3
2013-04-03 21:00:00,289.0,4.6,-1.7,-0.7,3.3
2013-04-03 22:00:00,300.0,3.8,-2.8,-1.6,4.0
2013-04-03 23:00:00,300.0,4.0,-2.4,-1.2,4.5
2013-04-04 00:00:00,301.0,3.6,-2.4,-0.2,4.6
2013-04-04 01:00:00,294.0,4.0,-2.0,-0.4,4.3
2013-04-04 02:00:00,303.0,2.6,-2.4,-2.5,4.7
2013-04-04 03:00:00,303.0,2.4,-1.5,-3.4,5.8
2013-04-04 04:00:00,307.0,1.0,-3.8,-1.1,7.2
2013-04-04 05:00:00,312.0,-1.4,-3.8,-0.1,10.8
2013-04-04 06:00:00,306.0,0.4,-4.7,-1.6,6.9
2013-04-04 07:00:00,314.0,-0.6,-4.4,-1.1,6.8
2013-04-04 08:00:00,312.0,-0.1,-4.5,-2.5,6.3
2013-04-04 09:00:00,313.0,0.6,-5.1,-1.4,8.3
2013-04-04 10:00:00,309.0,2.7,-4.3,-2.7,7.4
2013-04-04 11:00:00,310.0,4.2,1.8,-2.9,3.9
2013-04-04 12:00:00,303.0,5.8,-0.4,-1.6,2.9
2013-04-04 13:00:00,300.0,5.6,-0.4,-1.6,2.9
2013-04-04 14:00:00,299.0,5.3,-0.0,-2.0,3.4
2013-04-04 15:00:00,298.0,5.5,-1.3,-0.6,4.2
2013-04-04 16:00:00,297.0,5.4,-1.4,-0.6,4.3
2013-04-04 17:00:00,294.0,5.1,-1.3,-0.7,3.8
2013-04-04 18:00:00,289.0,5.0,-0.1,-0.9,3.8
2013-04-04 19:00:00,291.0,4.2,-1.6,-1.1,3.9
2013-04-04 20:00:00,293.0,3.4,-2.8,0.1,3.8
2013-04-04 21:00:00,282.0,4.4,-0.2,-0.8,2.9
2013-04-04 22:00:00,281.0,4.8,2.7,-1.4,3.6
2013-04-04 23:00:00,287.0,3.4,-1.7,0.1,3.6
2013-04-05 00:00:00,275.0,4.4,3.0,-1.8,4.5
2013-04-05 01:00:00,272.0,4.7,2.7,-1.8,4.7
2013-04-05 02:00:00,266.0,5.2,1.1,-1.7,3.9
2013-04-05 03:00:00,266.0,5.0,-0.9,-1.3,3.6
2013-04-05 04:00:00,266.0,4.7,-1.3,-1.8,3.4
2013-04-05 05:00:00,266.0,4.8,-2.3,-1.5,3.3
2013-04-05 06:00:00,265.0,5.1,-2.7,-0.5,3.0
2013-04-05 07:00:00,269.0,4.5,-0.9,-4.2,2.5
2013-04-05 08:00:00,267.0,4.4,-1.1,-2.7,2.7
2013-04-05 09:00:00,275.0,4.6,-3.3,-1.0,2.5
2013-04-05 10:00:00,259.0,5.0,-2.5,-1.3,3.9
2013-04-05 11:00:00,261.0,4.3,-3.0,-0.1,6.2
2013-04-05 12:00:00,274.0,2.5,-4.9,1.0,7.8
2013-04-05 13:00:00,276.0,2.6,-4.8,1.5,5.9
2013-04-05 14:00:00,280.0,2.6,-5.6,0.9,5.3
2013-04-05 15:00:00,270.0,3.1,-4.9,0.5,5.1
2013-04-05 16:00:00,269.0,3.3,-4.7,0.5,7.3
2013-04-05 17:00:00,266.0,3.8,-4.2,0.1,7.1
2013-04-05 18:00:00,271.0,3.7,-4.7,-1.1,6.9
2013-04-05 19:00:00,268.0,3.9,-5.7,-1.5,5.1
2013-04-05 20:00:00,270.0,3.3,-5.8,-0.6,7.8
2013-04-05 21:00:00,274.0,2.9,-5.2,0.6,9.6
2013-04-05 22:00:00,275.0,2.9,-5.1,-1.0,10.2
2013-04-05 23:00:00,282.0,2.0,-5.3,0.1,12.2
2013-04-06 00:00:00,295.0,0.0,-5.2,1.8,13.2
2013-04-06 01:00:00,292.0,2.2,-5.2,-2.1,12.6
2013-04-06 02:00:00,294.0,0.5,-6.7,0.8,13.2
2013-04-06 03:00:00,298.0,-1.1,-4.3,4.3,14.1
2013-04-06 04:00:00,299.0,-1.2,-3.6,3.9,11.6
2013-04-06 05:00:00,311.0,0.9,-3.8,-4.8,8.3
2013-04-06 06:00:00,311.0,0.7,-5.5,-3.6,7.0
2013-04-06 07:00:00,309.0,0.5,-6.8,0.3,6.1
2013-04-06 08:00:00,307.0,1.5,-6.0,-0.2,5.6
2013-04-06 09:00:00,318.0,0.4,-4.7,0.3,5.5
2013-04-06 10:00:00,329.0,1.6,-4.6,-0.8,5.1
2013-04-06 11:00:00,343.0,0.5,-4.6,-0.3,5.1
2013-04-06 12:00:00,346.0,1.7,-3.7,-0.7,4.5
2013-04-06 13:00:00,347.0,2.6,-2.8,-1.7,4.2
2013-04-06 14:00:00,350.0,2.1,-3.1,-0.9,4.4
2013-04-06 15:00:00,352.0,1.8,-2.7,-0.8,4.5
2013-04-06 16:00:00,346.0,2.4,-2.3,-1.9,4.4
2013-04-06 17:00:00,345.0,2.8,-2.5,-1.8,4.4
2013-04-06 18:00:00,341.0,3.6,-0.9,-1.3,4.3
2013-04-06 19:00:00,339.0,3.6,-0.5,-1.3,4.4
2013-04-06 20:00:00,342.0,2.6,-1.1,-2.1,4.8
2013-04-06 21:00:00,340.0,2.7,-1.1,-2.2,4.9
2013-04-06 22:00:00,336.0,3.3,-0.3,-2.3,4.6
2013-04-06 23:00:00,335.0,2.7,-1.9,-2.0,5.1
2013-04-07 00:00:00,337.0,2.3,-1.9,-2.3,5.4
2013-04-07 01:00:00,335.0,3.0,-1.1,-1.9,5.2
2013-04-07 02:00:00,337.0,2.7,-1.4,-2.9,5.5
2013-04-07 03:00:00,339.0,1.7,-0.7,-4.1,6.0
2013-04-07 04:00:00,334.0,2.4,-1.0,-3.3,6.2
2013-04-07 05:00:00,333.0,2.9,-0.9,-2.5,6.2
2013-04-07 06:00:00,341.0,2.5,-0.7,-1.4,6.8
2013-04-07 07:00:00,349.0,1.2,0.9,1.1,9.1
2013-04-07 08:00:00,340.0,3.8,0.8,-0.4,9.9
2013-04-07 09:00:00,341.0,3.5,-2.5,-1.4,9.6
2013-04-07 10:00:00,343.0,3.0,-3.5,-1.6,9.4
2013-04-07 11:00:00,339.0,2.1,-1.0,-4.3,9.2
2013-04-07 12:00:00,337.0,2.4,-1.5,-3.9,9.2
2013-04-07 13:00:00,334.0,0.6,-1.6,-4.4,10.2
2013-04-07 14:00:00,336.0,0.0,-3.9,1.1,11.6
2013-04-07 15:00:00,331.0,-0.2,-3.8,1.8,11.4
2013-04-07 16:00:00,332.0,-2.2,-1.5,5.3,6.2
2013-04-07 17:00:00,330.0,-2.4,-1.1,5.6,5.6
2013-04-07 18:00:00,338.0,-2.2,1.3,2.6,6.9
2013-04-07 19:00:00,349.0,-3.2,2.7,2.3,9.9
2013-04-07 20:00:00,350.0,-3.4,2.4,2.7,8.7
2013-04-07 21:00:00,349.0,-3.5,1.2,3.1,6.7
2013-04-07 22:00:00,342.0,-3.0,-1.2,3.8,4.1
2013-04-07 23:00:00,335.0,-3.6,-0.3,3.9,3.4
2013-04-08 00:00:00,329.0,-3.5,1.4,3.7,3.3
2013-04-08 01:00:00,320.0,-3.1,2.1,2.6,4.3
2013-04-08 02:00:00,315.0,-3.9,1.1,2.0,3.7
2013-04-08 03:00:00,317.0,-2.2,2.1,0.5,5.3
2013-04-08 04:00:00,311.0,-0.4,3.2,-0.5,5.9
2013-04-08 05:00:00,326.0,-0.5,3.2,-0.6,5.1
2013-04-08 06:00:00,331.0,0.7,3.6,-1.9,4.1
2013-04-08 07:00:00,334.0,0.2,1.5,-0.3,4.2
2013-04-08 08:00:00,335.0,-0.5,2.1,-0.8,4.2
2013-04-08 09:00:00,341.0,-0.2,2.8,-1.6,4.7
2013-04-08 10:00:00,339.0,-0.9,3.2,-0.6,4.3
2013-04-08 11:00:00,338.0,-2.5,1.9,0.5,4.4
2013-04-08 12:00:00,348.0,-1.6,0.2,0.3,4.7
2013-04-08 13:00:00,353.0,-2.6,-0.2,-0.5,4.1
2013-04-08 14:00:00,340.0,-0.9,1.2,-0.1,4.9
2013-04-08 15:00:00,338.0,-0.1,2.7,0.3,4.9
2013-04-08 16:00:00,338.0,-0.7,2.7,-0.1,4.9
2013-04-08 17:00:00,340.0,-1.4,2.3,-0.7,5.6
2013-04-08 18:00:00,341.0,-2.0,2.1,-0.9,5.8
2013-04-08 19:00:00,340.0,-2.2,2.0,0.4,5.4
2013-04-08 20:00:00,339.0,-2.5,1.0,2.2,5.0
2013-04-08 21:00:00,358.0,-3.3,1.8,1.0,5.3
2013-04-08 22:00:00,350.0,-3.9,1.8,1.1,3.6
2013-04-08 23:00:00,371.0,-3.0,3.0,0.1,3.8
2013-04-09 00:00:00,359.0,-2.9,3.9,-0.1,1.9
2013-04-09 01:00:00,349.0,-3.3,3.6,0.2,1.5
2013-04-09 02:00:00,344.0,-4.0,3.1,0.4,1.7
2013-04-09 03:00:00,345.0,-4.0,3.2,-0.4,1.8
2013-04-09 04:00:00,357.0,-2.3,2.9,2.4,3.0
2013-04-09 05:00:00,364.0,-2.7,3.6,1.2,3.4
2013-04-09 06:00:00,367.0,-1.5,4.2,0.7,3.8
2013-04-09 07:00:00,363.0,-2.5,4.1,0.3,3.2
2013-04-09 08:00:00,342.0,-3.7,3.2,0.6,2.4
2013-04-09 09:00:00,349.0,-3.4,3.3,-0.1,3.4
2013-04-09 10:00:00,340.0,-3.7,3.4,-0.1,2.8
2013-04-09 11:00:00,334.0,-3.4,3.5,1.0,2.1
2013-04-09 12:00:00,331.0,-3.5,2.9,2.7,2.1
2013-04-09 13:00:00,326.0,-4.0,3.3,0.9,2.1
2013-04-09 14:00:00,340.0,-2.8,4.2,1.1,2.4
2013-04-09 15:00:00,348.0,-2.5,3.7,2.0,2.7
2013-04-09 16:00:00,347.0,-3.0,4.2,0.9,2.4
2013-04-09 17:00:00,343.0,-3.2,4.2,2.2,2.5
2013-04-09 18:00:00,344.0,-3.0,4.6,2.0,2.2
2013-04-09 19:00:00,347.0,-2.9,5.1,-0.2,2.3
2013-04-09 20:00:00,351.0,-2.4,4.9,0.3,3.1
2013-04-09 21:00:00,344.0,-2.9,4.8,1.0,2.8
2013-04-09 22:00:00,346.0,-3.3,2.7,3.4,3.2
2013-04-09 23:00:00,337.0,-3.6,3.3,2.7,2.8
2013-04-10 00:00:00,340.0,-4.1,1.0,3.4,3.2
2013-04-10 01:00:00,333.0,-4.4,1.6,2.9,3.2
2013-04-10 02:00:00,336.0,-4.2,0.7,2.6,4.9
2013-04-10 03:00:00,325.0,-2.8,1.2,2.0,9.0
2013-04-10 04:00:00,318.0,0.9,-3.7,1.6,10.8
2013-04-10 05:00:00,323.0,0.7,-4.2,2.6,11.3
2013-04-10 06:00:00,325.0,-1.6,-2.2,3.2,13.0
2013-04-10 07:00:00,338.0,-1.5,-4.4,3.3,8.8
2013-04-10 08:00:00,342.0,-0.5,0.7,-0.1,5.4
2013-04-10 09:00:00,344.0,-1.4,4.5,0.1,5.5
2013-04-10 10:00:00,350.0,-1.7,3.8,-1.9,6.1
2013-04-10 11:00:00,345.0,-3.0,3.9,-0.4,6.6
2013-04-10 12:00:00,350.0,-2.3,4.4,0.6,6.3
2013-04-10 13:00:00,343.0,-3.8,2.8,-0.8,6.2
2013-04-10 14:00:00,343.0,-4.2,2.9,0.9,6.1
2013-04-10 15:00:00,352.0,-3.9,1.4,1.4,6.5
2013-04-10 16:00:00,368.0,-1.7,2.0,1.7,6.3
2013-04-10 17:00:00,376.0,-1.8,0.7,2.2,5.9
2013-04-10 18:00:00,370.0,-3.2,1.3,1.6,6.1
2013-04-10 19:00:00,384.0,-1.1,3.6,0.5,6.2
2013-04-10 20:00:00,398.0,1.7,4.6,-1.9,6.2
2013-04-10 21:00:00,378.0,-2.2,1.3,-0.5,6.2
2013-04-10 22:00:00,370.0,-1.6,3.7,3.1,6.0
2013-04-10 23:00:00,359.0,-4.8,1.7,3.3,6.0
2013-04-11 00:00:00,380.0,-1.2,-0.8,6.0,6.9
2013-04-11 01:00:00,375.0,-1.2,2.9,4.5,6.3
2013-04-11 02:00:00,377.0,-3.7,0.1,4.3,6.6
2013-04-11 03:00:00,373.0,-4.4,-0.6,5.2,6.4
2013-04-11 04:00:00,368.0,-3.8,4.6,3.6,6.1
2013-04-11 05:00:00,373.0,-3.3,5.1,2.2,6.3
2013-04-11 06:00:00,392.0,-2.3,5.7,1.2,6.1
2013-04-11 07:00:00,391.0,-4.2,0.8,4.1,6.9
2013-04-11 08:00:00,374.0,-6.6,1.6,0.9,6.0
2013-04-11 09:00:00,395.0,-1.9,5.7,-0.3,6.0
2013-04-11 10:00:00,421.0,-1.3,5.9,-0.9,5.2
2013-04-11 11:00:00,435.0,-1.7,5.5,-0.4,4.7
2013-04-11 12:00:00,443.0,-2.5,0.7,1.3,4.7
2013-04-11 13:00:00,451.0,-3.7,-0.9,3.2,4.6
2013-04-11 14:00:00,449.0,-3.3,2.2,3.0,4.9
2013-04-11 15:00:00,450.0,-3.1,1.6,0.1,5.0
2013-04-11 16:00:00,454.0,-3.6,-0.2,2.3,4.6
2013-04-11 17:00:00,465.0,-3.8,-1.1,2.3,4.0
2013-04-11 18:00:00,487.0,-2.1,-1.4,4.6,3.8
2013-04-11 19:00:00,472.0,-3.6,2.3,2.1,3.7
2013-04-11 20:00:00,468.0,-3.6,2.4,1.3,3.8
2013-04-11 21:00:00,479.0,-1.9,3.5,2.4,4.0
2013-04-11 22:00:00,476.0,-2.3,0.5,-1.6,4.0
2013-04-11 23:00:00,477.0,-2.4,-0.1,2.4,3.9
2013-04-12 00:00:00,466.0,-3.7,-0.3,-0.3,3.6
2013-04-12 01:00:00,471.0,-2.9,1.1,1.5,3.6
2013-04-12 02:00:00,474.0,-2.8,0.6,1.1,3.7
2013-04-12 03:00:00,471.0,-2.9,1.5,1.0,3.7
2013-04-12 04:00:00,476.0,-2.7,-2.2,0.8,3.5
2013-04-12 05:00:00,477.0,-2.8,-2.4,0.9,3.6
2013-04-12 06:00:00,468.0,-3.3,-1.2,0.5,3.5
2013-04-12 07:00:00,455.0,-3.6,1.9,1.4,3.2
2013-04-12 08:00:00,440.0,-4.4,1.9,1.2,3.3
2013-04-12 09:00:00,448.0,-3.0,3.2,1.5,3.5
2013-04-12 10:00:00,444.0,-3.3,3.0,1.2,3.2
2013-04-12 11:00:00,459.0,-1.8,3.1,1.8,3.7
2013-04-12 12:00:00,445.0,-3.0,2.5,0.8,3.5
2013-04-12 13:00:00,428.0,-4.6,0.9,-0.5,3.1
2013-04-12 14:00:00,440.0,-2.9,2.7,-1.1,3.2
2013-04-12 15:00:00,439.0,-2.6,3.8,-0.0,3.1
2013-04-12 16:00:00,428.0,-3.5,2.1,1.0,2.8
2013-04-12 17:00:00,427.0,-3.5,1.7,1.6,2.7
2013-04-12 18:00:00,439.0,-1.7,3.3,1.4,2.8
2013-04-12 19:00:00,442.0,-1.4,3.8,1.6,3.0
2013-04-12 20:00:00,445.0,-1.0,3.9,1.4,3.1
2013-04-12 21:00:00,438.0,-1.5,3.8,1.7,3.0
2013-04-12 22:00:00,442.0,-1.1,3.6,2.2,3.0
2013-04-12 23:00:00,429.0,-2.3,2.9,1.2,2.7
2013-04-13 00:00:00,430.0,-2.4,3.0,-0.2,2.7
2013-04-13 01:00:00,412.0,-3.9,1.1,-1.5,2.6
2013-04-13 02:00:00,423.0,-3.3,-1.0,-1.0,2.8
2013-04-13 03:00:00,430.0,-2.6,-2.0,-1.1,3.1
2013-04-13 04:00:00,426.0,-2.8,-1.6,0.4,2.9
2013-04-13 05:00:00,432.0,-1.7,-3.4,0.6,3.0
2013-04-13 06:00:00,427.0,-1.7,-3.1,0.9,2.8
2013-04-13 07:00:00,407.0,-2.7,1.0,1.0,2.6
2013-04-13 08:00:00,407.0,-2.9,1.8,0.9,2.8
2013-04-13 09:00:00,398.0,-3.3,-0.9,0.6,2.4
2013-04-13 10:00:00,397.0,-3.0,-1.0,1.3,2.4
2013-04-13 11:00:00,391.0,-3.1,0.8,0.8,2.2
2013-04-13 12:00:00,395.0,-2.7,-1.3,2.0,2.6
2013-04-13 13:00:00,392.0,-3.3,-1.5,1.2,2.7
2013-04-13 14:00:00,388.0,-3.7,-0.8,1.4,2.7
2013-04-13 15:00:00,385.0,-3.9,1.5,0.1,2.8
2013-04-13 16:00:00,396.0,-1.7,3.2,0.0,3.0
2013-04-13 17:00:00,386.0,-2.5,2.1,0.8,2.9
2013-04-13 18:00:00,395.0,-1.2,-1.1,1.1,3.0
2013-04-13 19:00:00,397.0,0.1,1.5,2.9,3.5
2013-04-13 20:00:00,397.0,0.9,2.7,2.5,3.5
2013-04-13 21:00:00,391.0,0.3,3.8,1.3,3.5
2013-04-13 22:00:00,368.0,-2.4,2.1,1.2,3.2
2013-04-13 23:00:00,421.0,-2.3,6.6,1.9,6.3
2013-04-14 00:00:00,473.0,-1.8,7.2,1.8,10.0
2013-04-14 01:00:00,501.0,1.8,6.0,5.1,10.1
2013-04-14 02:00:00,503.0,0.0,9.7,2.4,10.5
2013-04-14 03:00:00,511.0,0.7,10.7,2.4,10.6
2013-04-14 04:00:00,514.0,-1.3,11.0,2.2,10.0
2013-04-14 05:00:00,514.0,1.9,9.8,2.2,10.5
2013-04-14 06:00:00,511.0,-3.3,6.2,-2.7,13.0
2013-04-14 07:00:00,511.0,0.2,3.5,2.4,13.0
2013-04-14 08:00:00,512.0,0.8,7.9,4.0,11.3
2013-04-14 09:00:00,516.0,3.6,7.7,7.3,14.5
2013-04-14 10:00:00,511.0,4.6,6.6,6.7,19.4
2013-04-14 11:00:00,501.0,3.1,9.8,3.7,17.6
2013-04-14 12:00:00,492.0,1.7,11.4,4.6,14.7
2013-04-14 13:00:00,485.0,2.5,9.7,6.8,13.0
2013-04-14 14:00:00,476.0,0.3,7.7,3.5,16.4
2013-04-14 15:00:00,471.0,-0.1,4.8,6.6,16.5
2013-04-14 16:00:00,467.0,1.2,4.6,4.2,17.2
2013-04-14 17:00:00,459.0,3.9,5.6,4.2,11.6
2013-04-14 18:00:00,458.0,5.1,7.0,6.9,10.7
2013-04-14 19:00:00,457.0,5.1,7.3,8.9,13.9
2013-04-14 20:00:00,440.0,6.7,3.1,10.3,5.3
2013-04-14 21:00:00,446.0,7.1,-0.4,10.1,11.5
2013-04-14 22:00:00,442.0,5.9,0.9,10.6,4.4
2013-04-14 23:00:00,457.0,4.3,-0.6,11.4,4.1
2013-04-15 00:00:00,440.0,7.3,-1.8,9.2,5.0
2013-04-15 01:00:00,444.0,4.7,-2.2,10.6,3.6
2013-04-15 02:00:00,431.0,5.9,-4.4,8.6,2.6
2013-04-15 03:00:00,424.0,4.5,-0.5,10.0,2.4
2013-04-15 04:00:00,423.0,4.6,-0.4,9.6,1.5
2013-04-15 05:00:00,427.0,4.0,-0.9,9.6,1.1
2013-04-15 06:00:00,420.0,4.2,-1.2,9.0,1.5
2013-04-15 07:00:00,418.0,3.5,-1.1,9.4,2.5
2013-04-15 08:00:00,414.0,3.3,-1.7,9.2,1.5
2013-04-15 09:00:00,413.0,3.1,-2.0,8.9,1.3
2013-04-15 10:00:00,415.0,2.1,-1.7,9.2,0.7
2013-04-15 11:00:00,400.0,2.9,-3.3,8.2,1.3
2013-04-15 12:00:00,389.0,1.7,-3.5,8.1,1.0
2013-04-15 13:00:00,382.0,1.4,-4.4,7.5,1.0
2013-04-15 14:00:00,382.0,1.3,-5.1,6.5,0.9
2013-04-15 15:00:00,380.0,1.2,-5.5,5.6,0.8
2013-04-15 16:00:00,376.0,0.8,-5.6,5.2,0.5
2013-04-15 17:00:00,376.0,0.3,-5.6,4.7,0.4
2013-04-15 18:00:00,377.0,0.0,-5.7,4.0,0.3
2013-04-15 19:00:00,382.0,-0.3,-5.3,3.4,2.2
2013-04-15 20:00:00,381.0,-0.7,-4.7,3.6,2.9
2013-04-15 21:00:00,384.0,-1.0,-4.3,3.1,3.4
